species_guess,image_url
Grand Corbeau,https://inaturalist-open-data.s3.amazonaws.com/photos/349543835/medium.jpg
Northern Hawk Owl,https://inaturalist-open-data.s3.amazonaws.com/photos/349798341/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/349896352/medium.jpg
Silver-haired Bat,https://inaturalist-open-data.s3.amazonaws.com/photos/349948330/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/349951838/medium.jpg
Merlin,https://inaturalist-open-data.s3.amazonaws.com/photos/350084751/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/350084835/medium.jpeg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/350084901/medium.jpeg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/350085035/medium.jpeg
Mule Deer,https://static.inaturalist.org/photos/350128280/medium.jpg
pie d'Amérique,https://static.inaturalist.org/photos/350202416/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/350384378/medium.jpeg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/350652592/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/350652655/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/350905673/medium.jpg
Urraca de Hudson,https://inaturalist-open-data.s3.amazonaws.com/photos/350924468/medium.jpeg
Cuervo Norteamericano,https://inaturalist-open-data.s3.amazonaws.com/photos/350924428/medium.jpeg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/351278134/medium.jpg
Mountain Bluebird,https://inaturalist-open-data.s3.amazonaws.com/photos/352032882/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/352041978/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/352070080/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/352070137/medium.jpg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/352070892/medium.jpg
Mountain Goat,https://inaturalist-open-data.s3.amazonaws.com/photos/352316860/medium.jpg
Dusky Grouse,https://inaturalist-open-data.s3.amazonaws.com/photos/352348072/medium.jpg
Canada Jay,https://static.inaturalist.org/photos/352400774/medium.jpg
Elk,https://static.inaturalist.org/photos/352400804/medium.jpg
Elk,https://inaturalist-open-data.s3.amazonaws.com/photos/352463811/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/352536405/medium.jpg
American Red Squirrel,https://static.inaturalist.org/photos/352955813/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/352971509/medium.jpg
,https://inaturalist-open-data.s3.amazonaws.com/photos/353019680/medium.jpg
American Pika,https://inaturalist-open-data.s3.amazonaws.com/photos/353021240/medium.jpg
Mountain Goat,https://inaturalist-open-data.s3.amazonaws.com/photos/353052848/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/353235981/medium.jpg
American Elk,https://inaturalist-open-data.s3.amazonaws.com/photos/353236468/medium.jpg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/353323060/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/353443298/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/353522007/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/353606877/medium.jpg
Wolves and Dogs,https://inaturalist-open-data.s3.amazonaws.com/photos/353610309/medium.jpg
Great Gray Owl,https://inaturalist-open-data.s3.amazonaws.com/photos/353654785/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/354002631/medium.jpg
Steller's Jay,https://static.inaturalist.org/photos/354003583/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/354003979/medium.jpg
Golden-mantled Ground Squirrel,https://static.inaturalist.org/photos/354004320/medium.jpg
Clark's Nutcracker,https://static.inaturalist.org/photos/354004786/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/354005201/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/354613195/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/354615793/medium.jpg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/354788602/medium.jpg
American Elk,https://inaturalist-open-data.s3.amazonaws.com/photos/354916897/medium.jpg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/355162404/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/355162569/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/355164112/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/355575067/medium.jpg
White-tailed Ptarmigan,https://inaturalist-open-data.s3.amazonaws.com/photos/356328416/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/356372675/medium.jpg
Canids,https://inaturalist-open-data.s3.amazonaws.com/photos/356877558/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/357030145/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/357330112/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/357330902/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/357579822/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/357579987/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/357587757/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/357587856/medium.jpg
Wapiti,https://static.inaturalist.org/photos/357783201/medium.jpg
Elk,https://static.inaturalist.org/photos/357798699/medium.jpg
Urocitellus columbianus,https://inaturalist-open-data.s3.amazonaws.com/photos/357885702/medium.jpg
Boreal Chickadee,https://inaturalist-open-data.s3.amazonaws.com/photos/358105501/medium.jpeg
Canada Jay,https://static.inaturalist.org/photos/358269410/medium.jpg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/359183564/medium.jpg
American Marten,https://inaturalist-open-data.s3.amazonaws.com/photos/358922288/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/358922310/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/359084536/medium.jpg
American Dipper,https://inaturalist-open-data.s3.amazonaws.com/photos/359084810/medium.jpg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/359101555/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/359113177/medium.jpg
Cerf mulet,https://inaturalist-open-data.s3.amazonaws.com/photos/359311557/medium.jpeg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/359499552/medium.jpg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/359499616/medium.jpg
,https://inaturalist-open-data.s3.amazonaws.com/photos/359499856/medium.jpg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/359500073/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/359906681/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/359906857/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/359907021/medium.jpg
Canada Goose,https://static.inaturalist.org/photos/359941745/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/360468285/medium.jpg
Canada Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/360470851/medium.jpg
Brown-headed Cowbird,https://inaturalist-open-data.s3.amazonaws.com/photos/360915240/medium.jpeg
Golden-mantled Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/360918532/medium.jpeg
White-tailed Ptarmigan,https://inaturalist-open-data.s3.amazonaws.com/photos/360950121/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/360978941/medium.jpeg
Bighorn Sheep,https://static.inaturalist.org/photos/361124386/medium.jpeg
American Red Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/361189750/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/361199233/medium.jpg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/361200886/medium.jpg
Placental Mammals,https://inaturalist-open-data.s3.amazonaws.com/photos/361768107/medium.jpeg
Placental Mammals,https://inaturalist-open-data.s3.amazonaws.com/photos/361768492/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/361768524/medium.jpeg
Carnivorans,https://inaturalist-open-data.s3.amazonaws.com/photos/361768541/medium.jpeg
European Starling,https://inaturalist-open-data.s3.amazonaws.com/photos/361768720/medium.jpg
Perching Birds,https://inaturalist-open-data.s3.amazonaws.com/photos/361768822/medium.jpeg
Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/361768780/medium.jpeg
Domestic Horse,https://inaturalist-open-data.s3.amazonaws.com/photos/361768815/medium.jpeg
Canada Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/361768824/medium.jpeg
Birds,https://inaturalist-open-data.s3.amazonaws.com/photos/361768867/medium.jpeg
Canada Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/361768873/medium.jpeg
Birds,https://inaturalist-open-data.s3.amazonaws.com/photos/361768869/medium.jpg
Canada Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/361768893/medium.jpeg
Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/361768912/medium.jpeg
Canada Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/361768927/medium.jpeg
Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/361768973/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/361768956/medium.jpeg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/361983971/medium.jpg
Bighorn Sheep,https://static.inaturalist.org/photos/362014111/medium.jpg
Western Mosquitofish,https://static.inaturalist.org/photos/362157698/medium.jpg
Cervus canadensis canadensis,https://inaturalist-open-data.s3.amazonaws.com/photos/362282970/medium.jpg
Wapiti,https://static.inaturalist.org/photos/362869429/medium.jpg
Northern Shrike,https://inaturalist-open-data.s3.amazonaws.com/photos/362951292/medium.jpg
Dark-eyed Junco,https://inaturalist-open-data.s3.amazonaws.com/photos/363187334/medium.jpeg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/363581999/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/364156423/medium.jpeg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/364201512/medium.jpg
American Red Squirrel,https://static.inaturalist.org/photos/364219545/medium.jpg
Canada Goose,https://static.inaturalist.org/photos/364219856/medium.jpg
Mallard,https://static.inaturalist.org/photos/364220536/medium.jpg
American Three-toed Woodpecker,https://static.inaturalist.org/photos/364220906/medium.jpg
Common Goldeneye,https://static.inaturalist.org/photos/364221410/medium.jpg
American Wigeon,https://static.inaturalist.org/photos/364222146/medium.jpg
Bufflehead,https://static.inaturalist.org/photos/364223254/medium.jpg
Hooded Merganser,https://static.inaturalist.org/photos/364223728/medium.jpg
Yellowstone Cutthroat Trout,https://static.inaturalist.org/photos/364574422/medium.jpg
American Three-toed Woodpecker,https://static.inaturalist.org/photos/365233639/medium.jpg
Common Raven,https://static.inaturalist.org/photos/365233912/medium.jpg
Canada Jay,https://static.inaturalist.org/photos/365234075/medium.jpg
Dark-eyed Junco,https://static.inaturalist.org/photos/365234893/medium.jpg
American Wigeon,https://static.inaturalist.org/photos/365236155/medium.jpg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/365536417/medium.jpg
Clark's Nutcracker,https://inaturalist-open-data.s3.amazonaws.com/photos/365921844/medium.jpg
Moose,https://inaturalist-open-data.s3.amazonaws.com/photos/365931082/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/366156995/medium.jpg
House Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/366263607/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/366276271/medium.jpg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/366591473/medium.jpg
Steller's Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/366599913/medium.jpg
Elk,https://inaturalist-open-data.s3.amazonaws.com/photos/366975677/medium.jpg
Mountain Chickadee,https://static.inaturalist.org/photos/366992609/medium.jpg
Dark-eyed Junco,https://static.inaturalist.org/photos/366993215/medium.jpg
Western Grebe,https://inaturalist-open-data.s3.amazonaws.com/photos/367343030/medium.jpeg
Snow Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/367687829/medium.jpeg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/367885454/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/367885951/medium.jpg
Brown-headed Cowbird,https://inaturalist-open-data.s3.amazonaws.com/photos/368001617/medium.jpeg
Savannah Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/368002233/medium.jpeg
Bufflehead,https://inaturalist-open-data.s3.amazonaws.com/photos/368002485/medium.jpeg
Green-winged Teal,https://inaturalist-open-data.s3.amazonaws.com/photos/368002756/medium.jpeg
Northern Shoveler,https://inaturalist-open-data.s3.amazonaws.com/photos/368002941/medium.jpeg
American Wigeon,https://inaturalist-open-data.s3.amazonaws.com/photos/368003184/medium.jpeg
Mallard,https://inaturalist-open-data.s3.amazonaws.com/photos/368003432/medium.jpeg
American Coot,https://inaturalist-open-data.s3.amazonaws.com/photos/368003880/medium.jpeg
Canada Goose,https://inaturalist-open-data.s3.amazonaws.com/photos/368004230/medium.jpeg
Cinnamon Teal,https://inaturalist-open-data.s3.amazonaws.com/photos/368004735/medium.jpeg
Gadwall,https://inaturalist-open-data.s3.amazonaws.com/photos/368005263/medium.jpeg
Savannah Sparrow,https://inaturalist-open-data.s3.amazonaws.com/photos/368006562/medium.jpeg
House Sparrow,https://static.inaturalist.org/photos/368365989/medium.jpg
Common Loon,https://static.inaturalist.org/photos/369019519/medium.jpg
Dark-eyed Junco,https://static.inaturalist.org/photos/369019885/medium.jpg
American Red Squirrel,https://static.inaturalist.org/photos/369028927/medium.jpg
Common Goldeneye,https://static.inaturalist.org/photos/369029240/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/369134153/medium.jpeg
American Red Squirrel,https://static.inaturalist.org/photos/369161163/medium.jpg
American Red Squirrel,https://static.inaturalist.org/photos/369180850/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/369542804/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/369544721/medium.jpg
Black-billed Magpie,https://static.inaturalist.org/photos/369907209/medium.jpg
mésangeai du Canada,https://inaturalist-open-data.s3.amazonaws.com/photos/369972117/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/370600064/medium.jpg
Pileated Woodpecker,https://inaturalist-open-data.s3.amazonaws.com/photos/370600234/medium.jpg
Grey-crowned Rosy-Finch,https://static.inaturalist.org/photos/370603977/medium.jpeg
Mule Deer,https://inaturalist-open-data.s3.amazonaws.com/photos/371090823/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/372320142/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/372320395/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/373436018/medium.jpg
Canada Jay,https://inaturalist-open-data.s3.amazonaws.com/photos/374320900/medium.jpg
Columbian Ground Squirrel,https://inaturalist-open-data.s3.amazonaws.com/photos/374466740/medium.jpg
Elk,https://inaturalist-open-data.s3.amazonaws.com/photos/374474154/medium.jpg
Bighorn Sheep,https://inaturalist-open-data.s3.amazonaws.com/photos/374759423/medium.jpeg
Wapiti,https://inaturalist-open-data.s3.amazonaws.com/photos/375775179/medium.jpg
American Black Bear,https://static.inaturalist.org/photos/375860785/medium.jpg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/376314890/medium.jpeg
Common Raven,https://inaturalist-open-data.s3.amazonaws.com/photos/376315267/medium.jpeg
Black-billed Magpie,https://inaturalist-open-data.s3.amazonaws.com/photos/376318420/medium.jpg
Gray-crowned Rosy-Finch,https://inaturalist-open-data.s3.amazonaws.com/photos/376396449/medium.jpg
